TurboBoost,KERS_Charge,KERS_CurrentKJ,DRS_Enabled,Timestamp,CompletedLaps,DistanceTraveled_m,CurrentSectorIndex,IsInPit
0.6853724952533639,0.1826658990408963,-1.2281939692865114,1.9977060963042423,1765207094,9,56137.082,0,False
0.6853724952533639,0.1826658990408963,-1.2281939692865114,1.9977060963042423,1765207094,9,56146.016,0,False
0.6853724952533639,0.1826658990408963,-1.2281939692865114,1.9977060963042423,1765207094,9,56154.926,0,False
0.6853724952533639,0.1826658990408963,-1.2281939692865114,1.9977060963042423,1765207094,9,56162.879,0,False
0.6853724952533639,0.1826658990408963,-1.2281939692865114,1.9977060963042423,1765207094,9,56172.824,0,False
0.6853724952533639,0.1826658990408963,-1.2281939692865114,1.9977060963042423,1765207094,9,56181.867,0,False
0.6876030185411354,0.18955586624646614,-1.2281939692865114,1.9977060963042423,1765207094,9,56190.707,0,False
0.6876030185411354,0.18955586624646614,-1.2281939692865114,1.9977060963042423,1765207094,9,56199.785,0,False
0.6876030185411354,0.18955586624646614,-1.2281939692865114,1.9977060963042423,1765207094,9,56208.691,0,False
0.6876030185411354,0.18955586624646614,-1.2281939692865114,1.9977060963042423,1765207095,9,56216.727,0,False
0.6876030185411354,0.18955586624646614,-1.2281939692865114,1.9977060963042423,1765207095,9,56226.762,0,False
0.6876030185411354,0.18955586624646614,-1.2281939692865114,1.9977060963042423,1765207095,9,56235.754,0,False
0.6876030185411354,0.19644583345203598,-1.2281939692865114,1.9977060963042423,1765207095,9,56245.57,0,False
0.6876030185411354,0.19644583345203598,-1.2281939692865114,1.9977060963042423,1765207095,9,56253.816,0,False
0.6876030185411354,0.19644583345203598,-1.2281939692865114,1.9977060963042423,1765207095,9,56262.922,0,False
0.6876030185411354,0.19644583345203598,-1.2281939692865114,1.9977060963042423,1765207095,9,56271.902,0,False
0.6876030185411354,0.19644583345203598,-1.2281939692865114,1.9977060963042423,1765207095,9,56280.957,0,False
0.6876030185411354,0.19644583345203598,-1.2281939692865114,1.9977060963042423,1765207095,9,56291.508,0,False
0.6876030185411354,0.19644583345203598,-1.2281939692865114,1.9977060963042423,1765207095,9,56299.617,0,False
0.6876030185411354,0.20333580065760581,-1.2281939692865114,1.9977060963042423,1765207096,9,56309.723,0,False
0.6876030185411354,0.20333580065760581,-1.2281939692865114,1.9977060963042423,1765207096,9,56317.852,0,False
0.6876030185411354,0.20333580065760581,-1.2281939692865114,1.9977060963042423,1765207096,9,56327.852,0,False
0.6876030185411354,0.20333580065760581,-1.2281939692865114,1.9977060963042423,1765207096,9,56336.984,0,False
0.6876030185411354,0.20333580065760581,-1.2281939692865114,1.9977060963042423,1765207096,9,56346.094,0,False
0.6876030185411354,0.20333580065760581,-1.2281939692865114,1.9977060963042423,1765207096,9,56355.168,0,False
