TireTemp_FL_Avg,TireTemp_FR_Avg,TireTemp_RL_Avg,TireTemp_RR_Avg,TireWear_FL,TireWear_FR,TireWear_RL,TireWear_RR,TirePressure_FL,TirePressure_FR,TirePressure_RL,TirePressure_RR,SlipRatio_FL,SlipRatio_FR,SlipRatio_RL,SlipRatio_RR,SlipAngle_FL,SlipAngle_FR,SlipAngle_RL,SlipAngle_RR,Timestamp,CompletedLaps,DistanceTraveled_m,CurrentSectorIndex,IsInPit
0.3622324115697132,-1.0606140125966246,0.09723693371528984,-0.30656363990595376,0.0,0.0,0.0,0.0,1.0647105358037219,0.2217367271766408,0.709711850204578,0.507838488163726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207928,19,113404.664,0,False
0.33056280796603954,-1.0606140125966246,0.07849128632461577,-0.30656363990595376,0.0,0.0,0.0,0.0,1.0647105358037219,0.2417313491646715,0.709711850204578,0.5247757008794696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207928,19,113411.797,0,False
0.3079416625348468,-1.0606140125966246,0.059745638933947035,-0.330778278424959,0.0,0.0,0.0,0.0,1.0647105358037219,0.2417313491646715,0.709711850204578,0.5247757008794696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207928,19,113421.984,0,False
0.2807962880174155,-1.0606140125966246,0.0347514424130465,-0.330778278424959,0.0,0.0,0.0,0.0,1.080840204972996,0.2617259711527093,0.709711850204578,0.5247757008794696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207928,19,113431.359,0,False
0.2581751425862209,-1.0606140125966246,0.009757245892148629,-0.3469213707709625,0.0,0.0,0.0,0.0,1.080840204972996,0.28172059314074,0.7257712634254535,0.541712913595207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207928,19,113440.898,0,False
0.23102976806878764,-1.0606140125966246,-0.015236950628746576,-0.3549929169439643,0.0,0.0,0.0,0.0,1.080840204972996,0.28172059314074,0.7257712634254535,0.541712913595207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207928,19,113449.875,0,False
0.20388439355135635,-1.0606140125966246,-0.03398259801941532,-0.3549929169439643,0.0,0.0,0.0,0.0,1.080840204972996,0.3017152151287778,0.7257712634254535,0.5586501263109506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207929,19,113458.352,0,False
0.18578747720639832,-1.0752821964531745,-0.052728245410089386,-0.3792075554629695,0.0,0.0,0.0,0.0,1.080840204972996,0.3017152151287778,0.7257712634254535,0.5586501263109506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207929,19,113467.156,0,False
0.16316633177520556,-1.0606140125966246,-0.07147389280076345,-0.3792075554629695,0.0,0.0,0.0,0.0,1.0647105358037219,0.3217098371168085,0.7418306766463233,0.5755873390266941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207929,19,113475.531,0,False
0.1360209572577743,-1.0752821964531745,-0.09021954019143485,-0.3792075554629695,0.0,0.0,0.0,0.0,1.0647105358037219,0.3417044591048463,0.7418306766463233,0.5755873390266941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207929,19,113484.391,0,False
0.1133998118265777,-1.0752821964531745,-0.10896518758210892,-0.40342219398198165,0.0,0.0,0.0,0.0,1.0647105358037219,0.3417044591048463,0.7418306766463233,0.5925245517424316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207929,19,113493.305,0,False
0.09077866639538497,-1.0899503803097184,-0.13395938410300412,-0.40342219398198165,0.0,0.0,0.0,0.0,1.0647105358037219,0.361699081092877,0.7578900898671989,0.5925245517424316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207929,19,113503.648,0,False
0.06363329187795175,-1.0899503803097184,-0.1527050314936782,-0.41956528632798173,0.0,0.0,0.0,0.0,1.0647105358037219,0.3816937030809148,0.7578900898671989,0.6094617644581751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207929,19,113513.234,0,False
0.04101214644675709,-1.0899503803097184,-0.17145067888434962,-0.4276368325009869,0.0,0.0,0.0,0.0,1.0647105358037219,0.40168832506895263,0.7578900898671989,0.6094617644581751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207929,19,113522.258,0,False
0.022915230101802898,-1.0899503803097184,-0.20269342453547126,-0.4518514710199922,0.0,0.0,0.0,0.0,1.0647105358037219,0.40168832506895263,0.7578900898671989,0.6094617644581751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207929,19,113531.0,0,False
0.0002940846706101638,-1.0899503803097184,-0.22768762105636647,-0.4599230171929939,0.0,0.0,0.0,0.0,1.0647105358037219,0.4216829470569833,0.7578900898671989,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207929,19,113539.82,0,False
-0.02232706076058643,-1.0899503803097184,-0.25893036670748815,-0.4922092018850009,0.0,0.0,0.0,0.0,1.0647105358037219,0.4416775690450211,0.7578900898671989,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207930,19,113548.266,0,False
-0.04042397710554062,-1.0752821964531745,-0.28392456322838333,-0.516423840404013,0.0,0.0,0.0,0.0,1.0647105358037219,0.4616721910330518,0.7578900898671989,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207930,19,113557.234,0,False
-0.06304512253673528,-1.0752821964531745,-0.31516730887950234,-0.5325669327500131,0.0,0.0,0.0,0.0,1.0647105358037219,0.4616721910330518,0.7578900898671989,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207930,19,113566.242,0,False
-0.0811420388816914,-1.0752821964531745,-0.3464100545306267,-0.5648531174420236,0.0,0.0,0.0,0.0,1.0647105358037219,0.4816668130210896,0.7418306766463233,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207930,19,113574.789,0,False
-0.09471472614040705,-1.0752821964531745,-0.3714042510515219,-0.580996209788027,0.0,0.0,0.0,0.0,1.0647105358037219,0.5016614350091203,0.7418306766463233,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207930,19,113583.867,0,False
-0.12186010065784025,-1.0752821964531745,-0.3963984475724171,-0.6052108483070358,0.0,0.0,0.0,0.0,1.0647105358037219,0.5216560569971581,0.7418306766463233,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207930,19,113592.93,0,False
-0.13995701700279445,-1.0752821964531745,-0.4276411932235388,-0.629425486826041,0.0,0.0,0.0,0.0,1.0647105358037219,0.5216560569971581,0.7418306766463233,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207930,19,113601.984,0,False
-0.1625781624339891,-1.0752821964531745,-0.4526353897444366,-0.6455685791720445,0.0,0.0,0.0,0.0,1.0647105358037219,0.5416506789851959,0.7418306766463233,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207930,19,113610.594,0,False
-0.1806750787789433,-1.0606140125966246,-0.47762958626533186,-0.6697832176910498,0.0,0.0,0.0,0.0,1.0647105358037219,0.5616453009732266,0.7418306766463233,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207930,19,113619.68,0,False
-0.19424776603765892,-1.0752821964531745,-0.5088723319164535,-0.6939978562100584,0.0,0.0,0.0,0.0,1.0485808666344476,0.5816399229612644,0.7418306766463233,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207930,19,113628.32,0,False
-0.2168689114688536,-1.0606140125966246,-0.5276179793071276,-0.7182124947290637,0.0,0.0,0.0,0.0,1.0485808666344476,0.6016345449492951,0.7418306766463233,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207931,19,113637.531,0,False
-0.2349658278138097,-1.0606140125966246,-0.5651092740884704,-0.7504986794210707,0.0,0.0,0.0,0.0,1.0485808666344476,0.6016345449492951,0.7257712634254535,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207931,19,113646.625,0,False
-0.24853851507252536,-1.0606140125966246,-0.5901034706093683,-0.7747133179400828,0.0,0.0,0.0,0.0,1.0485808666344476,0.6216291669373329,0.7257712634254535,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207931,19,113655.258,0,False
-0.27115966050372003,-1.0606140125966246,-0.6150976671302661,-0.7908564102860863,0.0,0.0,0.0,0.0,1.0485808666344476,0.6416237889253636,0.7257712634254535,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207931,19,113664.547,0,False
-0.2892565768486761,-1.0606140125966246,-0.6338433145209376,-0.8150710488050916,0.0,0.0,0.0,0.0,1.0485808666344476,0.6416237889253636,0.7257712634254535,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207931,19,113673.594,0,False
-0.3073534931936303,-1.0459458287400807,-0.6650860601720565,-0.831214141151095,0.0,0.0,0.0,0.0,1.0485808666344476,0.6616184109134015,0.7257712634254535,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207931,19,113682.367,0,False
-0.32545040953858645,-1.0459458287400807,-0.6900802566929518,-0.8635003258431055,0.0,0.0,0.0,0.0,1.0485808666344476,0.681613032901432,0.7257712634254535,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207931,19,113691.461,0,False
-0.34807155496977915,-1.0606140125966246,-0.7150744532138523,-0.8796434181891091,0.0,0.0,0.0,0.0,1.0485808666344476,0.681613032901432,0.709711850204578,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207931,19,113700.32,0,False
-0.36616847131473335,-1.031277644883537,-0.7338201006045237,-0.9038580567081177,0.0,0.0,0.0,0.0,1.0485808666344476,0.7016076548894699,0.709711850204578,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207931,19,113709.43,0,False
-0.3797411585734509,-1.031277644883537,-0.7650628462556454,-0.9200011490541212,0.0,0.0,0.0,0.0,1.0485808666344476,0.7216022768775077,0.709711850204578,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207931,19,113718.695,0,False
-0.39783807491840706,-1.031277644883537,-0.7900570427765405,-0.9442157875731265,0.0,0.0,0.0,0.0,1.0485808666344476,0.7415968988655384,0.709711850204578,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207932,19,113727.891,0,False
-0.4114107621771227,-1.031277644883537,-0.8088026901672146,-0.9684304260921317,0.0,0.0,0.0,0.0,1.0485808666344476,0.7415968988655384,0.709711850204578,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207932,19,113736.789,0,False
-0.43403190760831545,-1.031277644883537,-0.8337968866881098,-0.9845735184381387,0.0,0.0,0.0,0.0,1.0485808666344476,0.7615915208535762,0.709711850204578,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207932,19,113745.922,0,False
-0.4521288239532735,-1.031277644883537,-0.8650396323392289,-1.0087881569571473,0.0,0.0,0.0,0.0,1.0324511974651793,0.7815861428416069,0.6936524369837083,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207932,19,113754.844,0,False
-0.4657015112119891,-1.031277644883537,-0.8900338288601267,-1.0249312493031508,0.0,0.0,0.0,0.0,1.0324511974651793,0.8015807648296447,0.6936524369837083,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207932,19,113764.016,0,False
-0.47927419847070474,-1.031277644883537,-0.9087794762508008,-1.0410743416491544,0.0,0.0,0.0,0.0,1.0324511974651793,0.8215753868176754,0.6936524369837083,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207932,19,113773.211,0,False
-0.4928468857294204,-1.0166094610269931,-0.933773672771696,-1.0652889801681595,0.0,0.0,0.0,0.0,1.0324511974651793,0.8215753868176754,0.6936524369837083,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207932,19,113782.086,0,False
-0.506419572988136,-1.0166094610269931,-0.9525193201623701,-1.081432072514163,0.0,0.0,0.0,0.0,1.0324511974651793,0.8415700088057132,0.6936524369837083,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207932,19,113791.453,0,False
-0.5290407184193308,-1.031277644883537,-0.983762065813489,-1.1056467110331683,0.0,0.0,0.0,0.0,1.0324511974651793,0.8615646307937439,0.6775930237628327,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207932,19,113800.188,0,False
-0.5380891765918098,-1.031277644883537,-1.002507713204163,-1.1298613495521805,0.0,0.0,0.0,0.0,1.0324511974651793,0.8815592527817817,0.6775930237628327,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207933,19,113809.391,0,False
-0.5561860929367658,-1.031277644883537,-1.0337504588552848,-1.1540759880711824,0.0,0.0,0.0,0.0,1.0324511974651793,0.9015538747698195,0.6775930237628327,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207933,19,113818.734,0,False
-0.5697587801954815,-1.0459458287400807,-1.0524961062459561,-1.1540759880711824,0.0,0.0,0.0,0.0,1.0163215282959053,0.9015538747698195,0.6775930237628327,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207933,19,113827.5,0,False
-0.5833314674541972,-1.0606140125966246,-1.0712417536366277,-1.178290626590191,0.0,0.0,0.0,0.0,1.0163215282959053,0.9215484967578502,0.6615336105419573,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207933,19,113836.875,0,False
-0.5969041547129128,-1.0606140125966246,-1.089987401027299,-1.2025052651091963,0.0,0.0,0.0,0.0,1.0163215282959053,0.941543118745888,0.6615336105419573,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207933,19,113846.312,0,False
-0.6104768419716284,-1.0459458287400807,-1.114981597548197,-1.210576811282198,0.0,0.0,0.0,0.0,1.0163215282959053,0.9615377407339187,0.6615336105419573,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207933,19,113855.094,0,False
-0.624049529230348,-1.0459458287400807,-1.133727244938871,-1.2347914498012067,0.0,0.0,0.0,0.0,1.0163215282959053,0.9615377407339187,0.6615336105419573,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207933,19,113864.492,0,False
-0.6376222164890636,-1.0459458287400807,-1.1587214414597635,-1.2509345421472136,0.0,0.0,0.0,0.0,1.0001918591266368,0.9815323627219565,0.6615336105419573,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207933,19,113873.844,0,False
-0.6511949037477792,-1.0459458287400807,-1.1774670888504402,-1.267077634493217,0.0,0.0,0.0,0.0,1.0001918591266368,1.0015269847099872,0.6454741973210875,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207933,19,113882.719,0,False
-0.6692918200927334,-1.0459458287400807,-1.2024612853713328,-1.2832207268392206,0.0,0.0,0.0,0.0,1.0001918591266368,1.0015269847099872,0.6454741973210875,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207933,19,113892.133,0,False
-0.682864507351449,-1.0459458287400807,-1.2274554818922334,-1.3074353653582258,0.0,0.0,0.0,0.0,1.0001918591266368,1.021521606698025,0.6454741973210875,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207934,19,113900.969,0,False
-0.6964371946101685,-1.0606140125966246,-1.2462011292829047,-1.3316500038772312,0.0,0.0,0.0,0.0,1.0001918591266368,1.0415162286860629,0.6454741973210875,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207934,19,113910.391,0,False
-0.7100098818688841,-1.0459458287400807,-1.264946776673576,-1.347793096223238,0.0,0.0,0.0,0.0,1.0001918591266368,1.0415162286860629,0.629414784100212,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207934,19,113919.867,0,False
-0.7235825691275998,-1.0459458287400807,-1.2836924240642476,-1.3720077347422432,0.0,0.0,0.0,0.0,1.0001918591266368,1.0615108506740936,0.629414784100212,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207934,19,113928.664,0,False
-0.7371552563863154,-1.0459458287400807,-1.3024380714549215,-1.3800792809152451,0.0,0.0,0.0,0.0,1.0001918591266368,1.0815054726621314,0.629414784100212,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207934,19,113938.109,0,False
-0.750727943645031,-1.0459458287400807,-1.3211837188455957,-1.3962223732612487,0.0,0.0,0.0,0.0,0.9840621899573627,1.0815054726621314,0.629414784100212,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207934,19,113947.516,0,False
-0.7643006309037506,-1.0459458287400807,-1.3336808171060406,-1.4204370117802574,0.0,0.0,0.0,0.0,0.9840621899573627,1.101500094650162,0.629414784100212,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207934,19,113956.539,0,False
-0.7778733181624662,-1.0459458287400807,-1.3586750136269385,-1.4365801041262607,0.0,0.0,0.0,0.0,0.9840621899573627,1.1214947166381999,0.6133553708793422,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207934,19,113965.867,0,False
-0.7914460054211818,-1.0606140125966246,-1.3836692101478363,-1.4446516502992626,0.0,0.0,0.0,0.0,0.9840621899573627,1.1214947166381999,0.6133553708793422,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207934,19,113975.328,0,False
-0.8050186926798975,-1.0459458287400807,-1.396166308408284,-1.4688662888182713,0.0,0.0,0.0,0.0,0.9840621899573627,1.1414893386262306,0.6133553708793422,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207934,19,113984.234,0,False
-0.8185913799386132,-1.0459458287400807,-1.4149119557989553,-1.4769378349912696,0.0,0.0,0.0,0.0,0.9840621899573627,1.1614839606142684,0.6133553708793422,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207935,19,113993.695,0,False
-0.8321640671973326,-1.0606140125966246,-1.4399061523198533,-1.5011524735102817,0.0,0.0,0.0,0.0,0.9840621899573627,1.1614839606142684,0.5972959576584667,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207935,19,114002.633,0,False
-0.8321640671973326,-1.0459458287400807,-1.4461547014500744,-1.5011524735102817,0.0,0.0,0.0,0.0,0.9840621899573627,1.1814785826022989,0.5972959576584667,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207935,19,114012.117,0,False
-0.8457367544560482,-1.0606140125966246,-1.4711488979709748,-1.5253671120292869,0.0,0.0,0.0,0.0,0.9679325207880943,1.2014732045903367,0.5972959576584667,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207935,19,114021.773,0,False
-0.8638336708010025,-1.0606140125966246,-1.4898945453616463,-1.549581750548292,0.0,0.0,0.0,0.0,0.9679325207880943,1.2014732045903367,0.5812365444375969,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207935,19,114030.727,0,False
-0.868357899887241,-1.0606140125966246,-1.5023916436220939,-1.557653296721294,0.0,0.0,0.0,0.0,0.9679325207880943,1.2214678265783745,0.5812365444375969,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207935,19,114040.148,0,False
-0.8864548162321952,-1.0606140125966246,-1.5273858401429892,-1.589939481413301,0.0,0.0,0.0,0.0,0.9679325207880943,1.2414624485664052,0.5812365444375969,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207935,19,114049.0,0,False
-0.8955032744046743,-1.0606140125966246,-1.5398829384034367,-1.5980110275863026,0.0,0.0,0.0,0.0,0.9679325207880943,1.2414624485664052,0.5812365444375969,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207935,19,114058.508,0,False
-0.9045517325771533,-1.0606140125966246,-1.5648771349243373,-1.614154119932313,0.0,0.0,0.0,0.0,0.9679325207880943,1.261457070554443,0.5812365444375969,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207935,19,114068.023,0,False
-0.9181244198358689,-1.0752821964531745,-1.5836227823150086,-1.6383687584513182,0.0,0.0,0.0,0.0,0.9518028516188202,1.261457070554443,0.5651771312167214,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207935,19,114076.984,0,False
-0.9316971070945845,-1.0899503803097184,-1.5961198805754562,-1.6464403046243201,0.0,0.0,0.0,0.0,0.9518028516188202,1.2814516925424737,0.5651771312167214,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207936,19,114086.469,0,False
-0.9407455652670617,-1.0606140125966246,-1.608616978835904,-1.6625833969703236,0.0,0.0,0.0,0.0,0.9518028516188202,1.3014463145305115,0.5651771312167214,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207936,19,114095.664,0,False
-0.9497940234395407,-1.0899503803097184,-1.6211140770963515,-1.6787264893163305,0.0,0.0,0.0,0.0,0.9518028516188202,1.3014463145305115,0.5651771312167214,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207936,19,114105.031,0,False
-0.9633667106982563,-1.0899503803097184,-1.6398597244870228,-1.6948695816623305,0.0,0.0,0.0,0.0,0.9518028516188202,1.3214409365185422,0.549117717995846,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207936,19,114114.508,0,False
-0.9724151688707353,-1.0899503803097184,-1.6523568227474759,-1.711012674008334,0.0,0.0,0.0,0.0,0.9518028516188202,1.3214409365185422,0.549117717995846,0.6602734026053937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207936,19,114123.625,0,False
-0.985987856129451,-1.104618564166262,-1.677351019268371,-1.727155766354341,0.0,0.0,0.0,0.0,0.9356731824495518,1.34143555850658,0.549117717995846,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207936,19,114133.008,0,False
-0.9950363143019281,-1.104618564166262,-1.6898481175288187,-1.7352273125273463,0.0,0.0,0.0,0.0,0.9356731824495518,1.3614301804946107,0.549117717995846,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207936,19,114142.508,0,False
-0.9995605433881666,-1.104618564166262,-1.70859376491949,-1.7513704048733463,0.0,0.0,0.0,0.0,0.9356731824495518,1.3614301804946107,0.5330583047749762,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207936,19,114151.562,0,False
-1.0086090015606437,-1.104618564166262,-1.70859376491949,-1.7594419510463515,0.0,0.0,0.0,0.0,0.9356731824495518,1.3814248024826485,0.5330583047749762,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207936,19,114161.258,0,False
-0.985987856129451,-1.0019412771704495,-1.7210908631799375,-1.7594419510463515,0.0,0.0,0.0,0.0,0.9356731824495518,1.3814248024826485,0.5330583047749762,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207936,19,114170.094,0,False
-0.9724151688707353,-0.9139321740311805,-1.727339412310164,-1.7594419510463515,0.0,0.0,0.0,0.0,0.9356731824495518,1.4014194244706863,0.5169988915541006,0.6433361898896562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207937,19,114178.969,0,False
-0.9497940234395407,-0.8259230708919117,-1.727339412310164,-1.7594419510463515,0.0,0.0,0.0,0.0,0.9195435132802777,1.4014194244706863,0.5009394783332308,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207937,19,114187.016,0,False
-0.9316971070945845,-0.7379139677526428,-1.727339412310164,-1.7513704048733463,0.0,0.0,0.0,0.0,0.9195435132802777,1.4014194244706863,0.5009394783332308,0.6263989771739127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207937,19,114195.305,0,False
-0.9136001907496304,-0.6792412323264678,-1.727339412310164,-1.7675134972193498,0.0,0.0,0.0,0.0,0.9034138441110036,1.4014194244706863,0.4848800651123554,0.6094617644581751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207937,19,114203.109,0,False
-0.9000275034909148,-0.6205684969002865,-1.727339412310164,-1.7675134972193498,0.0,0.0,0.0,0.0,0.8872841749417352,1.4014194244706863,0.4688206518914856,0.5925245517424316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207937,19,114210.148,0,False
-0.8864548162321952,-0.5618957614741114,-1.7335879614403906,-1.7675134972193498,0.0,0.0,0.0,0.0,0.871154505772461,1.3814248024826485,0.4367018254497403,0.5755873390266941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207937,19,114217.078,0,False
-0.8728821289734796,-0.48855484219138634,-1.7335879614403906,-1.7675134972193498,0.0,0.0,0.0,0.0,0.8550248366031926,1.3814248024826485,0.4206424122288648,0.5586501263109506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207937,19,114223.547,0,False
-0.859309441714764,-0.444550290621755,-1.7335879614403906,-1.7675134972193498,0.0,0.0,0.0,0.0,0.8388951674339186,1.3614301804946107,0.40458299900798933,0.541712913595207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207937,19,114229.906,0,False
-0.8457367544560482,-0.3858775551955737,-1.7335879614403906,-1.759441951046348,0.0,0.0,0.0,0.0,0.806635829095376,1.34143555850658,0.37246417256624403,0.507838488163726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207937,19,114235.953,0,False
-0.8366882962835692,-0.3418730036259424,-1.7398365105706117,-1.759441951046348,0.0,0.0,0.0,0.0,0.790506159926102,1.3214409365185422,0.35640475934537424,0.49090127544798845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207937,19,114241.305,0,False
-0.8231156090248536,-0.3125366359128486,-1.7398365105706117,-1.7675134972193498,0.0,0.0,0.0,0.0,0.7582468215875594,1.3014463145305115,0.32428593290362895,0.47396406273224495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207938,19,114246.633,0,False
-0.8185913799386132,-0.2685320843432173,-1.7460850597008382,-1.775585043392355,0.0,0.0,0.0,0.0,0.742117152418291,1.2814516925424737,0.30822651968275344,0.4400896373007639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207938,19,114251.727,0,False
-0.809542921766138,-0.224527532773586,-1.7398365105706117,-1.775585043392355,0.0,0.0,0.0,0.0,0.7098578140797486,1.2414624485664052,0.2761076932410082,0.40621521186928283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207938,19,114256.164,0,False
-0.7959702345074223,-0.18052298120394844,-1.7398365105706117,-1.7836565895653567,0.0,0.0,0.0,0.0,0.6937281449104744,1.2214678265783745,0.2439888667992629,0.3892779991535393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765207938,19,114260.477,0,False
